Experiment,Experimental_batch,Bee_ID,Number,Caste,Queen_source,Developmental_conditions,Weeks_outdoors,Colony_ID,Treatment,Lab_ID,NCBI_Genbank_acession_number,BLAST_date,First_BLAST_match_accession_number,BLAST_match_percentage,Species,Location,Lat_lon,Date_Queen_Collected,Date_Experiment_Start,Bee_weight_g,Time_in_experiment_hours,Mortality,Sucrose_consumed,Sucrose_consumed_per_hour,Dead_bee_weight_g,Weight_change_g,Valid_mort_data,Valid_sucrose_data,Male,Valid_species,Notes
Experiment04,1,711,1x,Worker,Wild,Laboratory,0,M,WC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.101,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,714,1x,Worker,Wild,Laboratory,0,M,WC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.121,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,716,1x,Worker,Wild,Laboratory,0,M,WC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.117,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,721,1x,Worker,Wild,Laboratory,0,H,WC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.138,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,722,1x,Worker,Wild,Laboratory,0,H,WC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.167,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,723,1x,Worker,Wild,Laboratory,0,H,WC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.159,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,615,1x,Worker,Wild,Laboratory,0,A,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.136,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,619,1x,Worker,Wild,Laboratory,0,A,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.185,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,620,1x,Worker,Wild,Laboratory,0,A,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.233,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,621,1x,Worker,Wild,Laboratory,0,A,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.139,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,628,1x,Worker,Wild,Laboratory,0,A,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.16,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,631,1x,Worker,Wild,Laboratory,0,A,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.186,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,634,1x,Worker,Wild,Laboratory,0,A,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.178,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,636,1x,Worker,Wild,Laboratory,0,A,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.206,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,644,1x,Worker,Wild,Laboratory,0,K,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.124,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,646,1x,Worker,Wild,Laboratory,0,K,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.133,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,649,1x,Worker,Wild,Laboratory,0,K,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.155,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,651,1x,Worker,Wild,Laboratory,0,K,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.176,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,653,1x,Worker,Wild,Laboratory,0,K,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.17,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,659,1x,Worker,Wild,Laboratory,0,K,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.126,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,661,1x,Worker,Wild,Laboratory,0,K,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.108,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,669,1x,Worker,Wild,Laboratory,0,K,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.146,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,673,1x,Worker,Wild,Laboratory,0,K,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.143,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,680,1x,Worker,Wild,Laboratory,0,M,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.142,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,684,1x,Worker,Wild,Laboratory,0,M,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.099,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,685,1x,Worker,Wild,Laboratory,0,M,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.112,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,693,1x,Worker,Wild,Laboratory,0,M,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.125,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,697,1x,Worker,Wild,Laboratory,0,M,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.137,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,702,1x,Worker,Wild,Laboratory,0,M,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.153,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,707,1x,Worker,Wild,Laboratory,0,M,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.119,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,713,1x,Worker,Wild,Laboratory,0,M,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.171,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,719,1x,Worker,Wild,Laboratory,0,H,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.157,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,726,1x,Worker,Wild,Laboratory,0,H,WD,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.2,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,610,1x,Worker,Wild,Laboratory,0,A,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.157,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,612,1x,Worker,Wild,Laboratory,0,A,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.174,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,623,1x,Worker,Wild,Laboratory,0,A,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.187,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,624,1x,Worker,Wild,Laboratory,0,A,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.139,16,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,626,1x,Worker,Wild,Laboratory,0,A,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.124,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,627,1x,Worker,Wild,Laboratory,0,A,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.186,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,629,1x,Worker,Wild,Laboratory,0,A,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.205,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,630,1x,Worker,Wild,Laboratory,0,A,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.226,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,635,1x,Worker,Wild,Laboratory,0,A,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.199,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,637,1x,Worker,Wild,Laboratory,0,A,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.119,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,638,1x,Worker,Wild,Laboratory,0,A,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.183,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,639,1x,Worker,Wild,Laboratory,0,A,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.176,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,642,1x,Worker,Wild,Laboratory,0,K,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.159,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,643,1x,Worker,Wild,Laboratory,0,K,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.14,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,645,1x,Worker,Wild,Laboratory,0,K,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.122,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,648,1x,Worker,Wild,Laboratory,0,K,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.117,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,657,1x,Worker,Wild,Laboratory,0,K,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.126,16,1,NA,NA,NA,NA,1,NA,0,1,missing from sample box
Experiment04,1,658,1x,Worker,Wild,Laboratory,0,K,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.107,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,660,1x,Worker,Wild,Laboratory,0,K,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.172,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,662,1x,Worker,Wild,Laboratory,0,K,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.155,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,667,1x,Worker,Wild,Laboratory,0,K,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.149,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,668,1x,Worker,Wild,Laboratory,0,K,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.138,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,672,1x,Worker,Wild,Laboratory,0,K,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.132,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,674,1x,Worker,Wild,Laboratory,0,K,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.11,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,678,1x,Worker,Wild,Laboratory,0,M,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.135,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,679,1x,Worker,Wild,Laboratory,0,M,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.118,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,681,1x,Worker,Wild,Laboratory,0,M,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.144,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,698,1x,Worker,Wild,Laboratory,0,M,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.125,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,699,1x,Worker,Wild,Laboratory,0,M,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.157,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,700,1x,Worker,Wild,Laboratory,0,M,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.14,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,701,1x,Worker,Wild,Laboratory,0,M,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.098,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,703,1x,Worker,Wild,Laboratory,0,M,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.122,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,708,1x,Worker,Wild,Laboratory,0,M,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.185,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,710,1x,Worker,Wild,Laboratory,0,M,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.103,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,712,1x,Worker,Wild,Laboratory,0,M,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.089,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,715,1x,Worker,Wild,Laboratory,0,M,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.175,16,1,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,717,1x,Worker,Wild,Laboratory,0,H,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.146,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment04,1,728,1x,Worker,Wild,Laboratory,0,H,WT,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,02-Jul-24,0.16,4,1,NA,NA,NA,NA,1,NA,0,1,
